order,species,iucn_status
Rodentia,Dendromus_mystacalis,LC
Rodentia,Dendromus_nyikae,LC
Rodentia,Dendromus_oreas,LC
Rodentia,Dendromus_ruppi,DD
Rodentia,Dendromus_vernayi,DD
Rodentia,Dendroprionomys_rousseloti,DD
Rodentia,Deomys_ferrugineus,LC
Rodentia,Dephomys_defua,LC
Chiroptera,Dermanura_anderseni,LC
Chiroptera,Dermanura_azteca,LC
Chiroptera,Dermanura_cinerea,LC
Chiroptera,Dermanura_glauca,LC
Chiroptera,Dermanura_gnoma,LC
Chiroptera,Dermanura_phaeotis,LC
Chiroptera,Dermanura_rosenbergi,DD
Chiroptera,Dermanura_tolteca,LC
Chiroptera,Dermanura_watsoni,LC
Eulipotyphla,Desmana_moschata,EN
Rodentia,Desmodilliscus_braueri,LC
Rodentia,Desmodillus_auricularis,LC
Chiroptera,Desmodus_draculae,DD
Chiroptera,Desmodus_puntajudensis,DD
Chiroptera,Desmodus_rotundus,LC
Chiroptera,Desmodus_stocki,DD
Rodentia,Desmomys_harringtoni,LC
Rodentia,Desmomys_yaldeni,VU
Pilosa,Diabolotherium_nordenskioldi,DD
Chiroptera,Diaemus_youngi,LC
Perissodactyla,Dicerorhinus_sumatrensis,CR
Perissodactyla,Diceros_bicornis,CR
Chiroptera,Diclidurus_albus,LC
Chiroptera,Diclidurus_ingens,DD
Chiroptera,Diclidurus_isabella,LC
Chiroptera,Diclidurus_scutatus,LC
Cetartiodactyla,Dicroceros_spA,DD
Rodentia,Dicrostonyx_groenlandicus,LC
Rodentia,Dicrostonyx_hudsonius,LC
Rodentia,Dicrostonyx_nelsoni,LC
Rodentia,Dicrostonyx_nunatakensis,LC
Rodentia,Dicrostonyx_richardsoni,LC
Rodentia,Dicrostonyx_torquatus,LC
Rodentia,Dicrostonyx_unalascensis,DD
Rodentia,Dicrostonyx_vinogradovi,DD
Didelphimorphia,Didelphis_albiventris,LC
Didelphimorphia,Didelphis_aurita,LC
Didelphimorphia,Didelphis_imperfecta,LC
Didelphimorphia,Didelphis_marsupialis,LC
Didelphimorphia,Didelphis_pernigra,LC
Didelphimorphia,Didelphis_virginiana,LC
Rodentia,Dinaromys_bogdanovi,VU
Rodentia,Dinomys_branickii,VU
Rodentia,Diomys_crumpi,DD
Chiroptera,Diphylla_ecaudata,LC
Carnivora,Diplogale_hosei,VU
Eulipotyphla,Diplomesodon_pulchellum,LC
Rodentia,Diplomys_caniceps,DD
Rodentia,Diplomys_labilis,LC
Rodentia,Diplothrix_legata,EN
Rodentia,Dipodomys_agilis,LC
Rodentia,Dipodomys_californicus,LC
Rodentia,Dipodomys_compactus,LC
Rodentia,Dipodomys_deserti,LC
Rodentia,Dipodomys_elator,VU
Rodentia,Dipodomys_gravipes,CR
Rodentia,Dipodomys_heermanni,LC
Rodentia,Dipodomys_ingens,EN
Rodentia,Dipodomys_merriami,LC
Rodentia,Dipodomys_microps,LC
Rodentia,Dipodomys_nelsoni,LC
Rodentia,Dipodomys_nitratoides,VU
Rodentia,Dipodomys_ordii,LC
Rodentia,Dipodomys_panamintinus,LC
Rodentia,Dipodomys_phillipsii,LC
Rodentia,Dipodomys_simulans,LC
Rodentia,Dipodomys_spectabilis,NT
Rodentia,Dipodomys_stephensi,EN
Rodentia,Dipodomys_venustus,LC
Diprotodontia,Diprotodon_optatum,DD
Rodentia,Dipus_sagitta,LC
Diprotodontia,Distoechurus_pennatus,LC
Chiroptera,Dobsonia_anderseni,LC
Chiroptera,Dobsonia_beauforti,LC
Chiroptera,Dobsonia_chapmani,CR
Chiroptera,Dobsonia_crenulata,LC
Chiroptera,Dobsonia_emersa,VU
Chiroptera,Dobsonia_exoleta,LC
Chiroptera,Dobsonia_inermis,LC
Chiroptera,Dobsonia_minor,LC
Chiroptera,Dobsonia_moluccensis,LC
Chiroptera,Dobsonia_pannietensis,NT
Chiroptera,Dobsonia_peronii,LC
Chiroptera,Dobsonia_praedatrix,LC
Chiroptera,Dobsonia_viridis,LC
Cingulata,Doedicurus_clavicaudatus,DD
Rodentia,Dolichotis_patagonum,NT
Rodentia,Dolichotis_salinicola,LC
Carnivora,Dologale_dybowskii,DD
Cetartiodactyla,Dorcatragus_megalotis,VU
Diprotodontia,Dorcopsis_atrata,CR
Diprotodontia,Dorcopsis_hageni,LC
Diprotodontia,Dorcopsis_luctuosa,VU
Diprotodontia,Dorcopsis_muelleri,LC
Diprotodontia,Dorcopsulus_macleayi,LC
Diprotodontia,Dorcopsulus_vanheurni,NT
Rodentia,Dremomys_everetti,LC
Rodentia,Dremomys_gularis,LC
Rodentia,Dremomys_lokriah,LC
Rodentia,Dremomys_pernyi,LC
Rodentia,Dremomys_pyrrhomerus,LC
Rodentia,Dremomys_rufigenis,LC
Microbiotheria,Dromiciops_gliroides,NT
Rodentia,Dryomys_laniger,DD
Rodentia,Dryomys_niethammeri,VU
Rodentia,Dryomys_nitedula,LC
Sirenia,Dugong_dugon,VU
Carnivora,Dusicyon_australis,EX
Carnivora,Dusicyon_avus,EX
Chiroptera,Dyacopterus_brooksi,VU
Chiroptera,Dyacopterus_spadiceus,NT
Eulipotyphla,Dymecodon_pilirostris,LC
Rodentia,Echimys_chrysurus,LC
Rodentia,Echimys_saturnus,DD
Rodentia,Echimys_vieirai,DD
Afrosoricida,Echinops_telfairi,LC
Eulipotyphla,Echinosorex_gymnura,LC
Rodentia,Echiothrix_centrosa,VU
Rodentia,Echiothrix_leucura,EN
Peramelemorphia,Echymipera_clara,LC
Peramelemorphia,Echymipera_davidi,EN
Peramelemorphia,Echymipera_echinista,DD
Peramelemorphia,Echymipera_kalubu,LC
Peramelemorphia,Echymipera_rufescens,LC
Chiroptera,Ectophylla_alba,NT
Chiroptera,Eidolon_dupreanum,VU
Chiroptera,Eidolon_helvum,NT
Carnivora,Eira_barbara,LC
Cetartiodactyla,Elaphodus_cephalophus,NT
Cetartiodactyla,Elaphurus_davidianus,EW
Perissodactyla,Elasmotherium_sibiricum,DD
Macroscelidea,Elephantulus_brachyrhynchus,LC
Macroscelidea,Elephantulus_edwardii,LC
Macroscelidea,Elephantulus_fuscipes,DD
Macroscelidea,Elephantulus_fuscus,DD
Macroscelidea,Elephantulus_intufi,LC
Macroscelidea,Elephantulus_myurus,LC
Macroscelidea,Elephantulus_pilicaudus,DD
Macroscelidea,Elephantulus_revoilii,DD
Macroscelidea,Elephantulus_rozeti,LC
Macroscelidea,Elephantulus_rufescens,LC
Macroscelidea,Elephantulus_rupestris,LC
Proboscidea,Elephas_antiquus,DD
Proboscidea,Elephas_cypriotes,DD
Proboscidea,Elephas_iolensis,DD
Proboscidea,Elephas_maximus,EN
Proboscidea,Elephas_mnaidriensis,DD
Proboscidea,Elephas_namadicus,DD
Proboscidea,Elephas_naumanii,DD
Proboscidea,Elephas_tiliensis,DD
Rodentia,Eligmodontia_moreni,LC
Rodentia,Eligmodontia_morgani,LC
Rodentia,Eligmodontia_puerulus,LC
Rodentia,Eligmodontia_typus,LC
Rodentia,Eliomys_melanurus,LC
Rodentia,Eliomys_morpheus,DD
Rodentia,Eliomys_munbyanus,LC
Rodentia,Eliomys_quercinus,NT
Rodentia,Eliurus_antsingy,DD
Rodentia,Eliurus_carletoni,LC
Rodentia,Eliurus_danieli,LC
Rodentia,Eliurus_ellermani,DD
Rodentia,Eliurus_grandidieri,LC
Rodentia,Eliurus_majori,LC
Rodentia,Eliurus_minor,LC
Rodentia,Eliurus_myoxinus,LC
Rodentia,Eliurus_penicillatus,EN
Rodentia,Eliurus_petteri,EN
Rodentia,Eliurus_tanala,LC
Rodentia,Eliurus_webbi,LC
Rodentia,Ellobius_alaicus,DD
Rodentia,Ellobius_fuscocapillus,LC
Rodentia,Ellobius_lutescens,LC
Rodentia,Ellobius_talpinus,LC
Rodentia,Ellobius_tancrei,LC
Chiroptera,Emballonura_alecto,LC
Chiroptera,Emballonura_beccarii,LC
Chiroptera,Emballonura_dianae,LC
Chiroptera,Emballonura_furax,DD
Chiroptera,Emballonura_monticola,LC
Chiroptera,Emballonura_raffrayana,LC
Chiroptera,Emballonura_semicaudata,EN
Chiroptera,Emballonura_serii,LC
Chiroptera,Enchisthenes_hartii,LC
Carnivora,Enhydra_lutris,EN
Rodentia,Eoglaucomys_fimbriatus,LC
Rodentia,Eolagurus_luteus,LC
Rodentia,Eolagurus_przewalskii,LC
Chiroptera,Eonycteris_major,DD
Chiroptera,Eonycteris_robusta,NT
Chiroptera,Eonycteris_spelaea,LC
Rodentia,Eospalax_fontanierii,LC
Rodentia,Eospalax_rothschildi,LC
Rodentia,Eospalax_smithii,LC
Rodentia,Eothenomys_cachinus,LC
Rodentia,Eothenomys_chinensis,LC
Rodentia,Eothenomys_custos,LC
Rodentia,Eothenomys_melanogaster,LC
Rodentia,Eothenomys_miletus,LC
Rodentia,Eothenomys_olitor,LC
Rodentia,Eothenomys_proditor,LC
Rodentia,Eothenomys_wardi,NT
Rodentia,Eozapus_setchuanus,LC
Eulipotyphla,Episoriculus_caudatus,LC
Eulipotyphla,Episoriculus_fumidus,LC
Eulipotyphla,Episoriculus_leucops,LC
Eulipotyphla,Episoriculus_macrurus,LC
Rodentia,Epixerus_ebii,LC
Chiroptera,Epomophorus_angolensis,NT
Chiroptera,Epomophorus_anselli,DD
Chiroptera,Epomophorus_crypturus,LC
Chiroptera,Epomophorus_gambianus,LC
Chiroptera,Epomophorus_grandis,DD
Chiroptera,Epomophorus_labiatus,LC
Chiroptera,Epomophorus_minimus,LC
Chiroptera,Epomophorus_minor,LC
Chiroptera,Epomophorus_wahlbergi,LC
Chiroptera,Epomops_buettikoferi,LC
Chiroptera,Epomops_dobsonii,LC
Chiroptera,Epomops_franqueti,LC
Chiroptera,Eptesicus_andinus,LC
Chiroptera,Eptesicus_bobrinskoi,LC
Chiroptera,Eptesicus_bottae,LC
Chiroptera,Eptesicus_brasiliensis,LC
Chiroptera,Eptesicus_chiriquinus,LC
Chiroptera,Eptesicus_diminutus,LC
Chiroptera,Eptesicus_dimissus,DD
Chiroptera,Eptesicus_floweri,LC
Chiroptera,Eptesicus_furinalis,LC
Chiroptera,Eptesicus_fuscus,LC
Chiroptera,Eptesicus_gobiensis,LC
Chiroptera,Eptesicus_guadeloupensis,EN
Chiroptera,Eptesicus_hottentotus,LC
Chiroptera,Eptesicus_innoxius,NT
Chiroptera,Eptesicus_isabellinus,LC
Chiroptera,Eptesicus_japonensis,EN
Chiroptera,Eptesicus_nasutus,LC
Chiroptera,Eptesicus_nilssonii,LC
Chiroptera,Eptesicus_pachyotis,LC
Chiroptera,Eptesicus_platyops,DD
Chiroptera,Eptesicus_serotinus,LC
Chiroptera,Eptesicus_tatei,DD
Perissodactyla,Equus_africanus,CR
Perissodactyla,Equus_ferus,EN
Perissodactyla,Equus_francisci,DD
Perissodactyla,Equus_grevyi,EN
Perissodactyla,Equus_hemionus,NT
Perissodactyla,Equus_hydruntinus,DD
Perissodactyla,Equus_kiang,LC
Perissodactyla,Equus_ovodovi,DD
Perissodactyla,Equus_quagga,NT
Perissodactyla,Equus_zebra,VU
Afrosoricida,Eremitalpa_granti,LC
Rodentia,Eremodipus_lichtensteini,LC
Rodentia,Eremoryzomys_polius,DD
Pilosa,Eremotherium_laurillardi,DD
Rodentia,Erethizon_dorsatum,LC
Carnivora,Erignathus_barbatus,LC
Eulipotyphla,Erinaceus_amurensis,LC
Eulipotyphla,Erinaceus_concolor,LC
Eulipotyphla,Erinaceus_europaeus,LC
Eulipotyphla,Erinaceus_roumanicus,LC
Rodentia,Eropeplus_canus,VU
Chiroptera,Erophylla_bombifrons,LC
Chiroptera,Erophylla_sezekorni,LC
Primates,Erythrocebus_patas,LC
Cetartiodactyla,Eschrichtius_robustus,LC
Cetartiodactyla,Eubalaena_australis,LC
Cetartiodactyla,Eubalaena_glacialis,EN
Cetartiodactyla,Eubalaena_japonica,EN
Cetartiodactyla,Euceratherium_collinum,DD
Rodentia,Euchoreutes_naso,LC
Chiroptera,Euderma_maculatum,LC
Chiroptera,Eudiscopus_denticulus,LC
Cetartiodactyla,Eudorcas_albonotata,LC
Cetartiodactyla,Eudorcas_rufifrons,VU
Cetartiodactyla,Eudorcas_rufina,DD
Cetartiodactyla,Eudorcas_thomsonii,NT
Primates,Eulemur_albifrons,EN
Primates,Eulemur_cinereiceps,CR
Primates,Eulemur_collaris,EN
Primates,Eulemur_coronatus,EN
Primates,Eulemur_flavifrons,CR
Primates,Eulemur_fulvus,NT
Primates,Eulemur_macaco,VU
Primates,Eulemur_mongoz,CR
Primates,Eulemur_rubriventer,VU
Primates,Eulemur_rufifrons,NT
Primates,Eulemur_rufus,VU
Primates,Eulemur_sanfordi,EN
Carnivora,Eumetopias_jubatus,NT
Chiroptera,Eumops_auripendulus,LC
Chiroptera,Eumops_bonariensis,LC
Chiroptera,Eumops_dabbenei,LC
Chiroptera,Eumops_floridanus,VU
Chiroptera,Eumops_glaucinus,LC
Chiroptera,Eumops_hansae,LC
Chiroptera,Eumops_maurus,DD
Chiroptera,Eumops_patagonicus,LC
Chiroptera,Eumops_perotis,LC
Chiroptera,Eumops_trumbulli,LC
Chiroptera,Eumops_underwoodi,LC
Chiroptera,Eumops_wilsoni,DD
Rodentia,Euneomys_chinchilloides,DD
Rodentia,Euneomys_fossor,DD
Rodentia,Euneomys_mordax,LC
Rodentia,Euneomys_petersoni,LC
Primates,Euoticus_elegantulus,LC
Primates,Euoticus_pallidus,LC
Rodentia,Eupetaurus_cinereus,EN
Cingulata,Euphractus_sexcinctus,LC
Carnivora,Eupleres_goudotii,VU
Carnivora,Eupleres_major,EN
Eulipotyphla,Euroscaptor_grandis,LC
Eulipotyphla,Euroscaptor_klossi,LC
Eulipotyphla,Euroscaptor_longirostris,LC
Eulipotyphla,Euroscaptor_micrura,LC
Eulipotyphla,Euroscaptor_mizura,LC
Eulipotyphla,Euroscaptor_parvidens,DD
Eulipotyphla,Euroscaptor_subanura,DD
Rodentia,Euryoryzomys_emmonsae,DD
Rodentia,Euryoryzomys_lamia,EN
Rodentia,Euryoryzomys_legatus,LC
Rodentia,Euryoryzomys_macconnelli,LC
Rodentia,Euryoryzomys_nitidus,LC
Rodentia,Euryoryzomys_russatus,LC
Rodentia,Euryzygomatomys_spinosus,LC
Rodentia,Eutamias_sibiricus,LC
Cingulata,Eutatus_seguini,DD
Rodentia,Exilisciurus_concinnus,LC
Rodentia,Exilisciurus_exilis,DD
Rodentia,Exilisciurus_whiteheadi,LC
Chiroptera,Falsistrellus_affinis,LC
Chiroptera,Falsistrellus_mackenziei,NT
Chiroptera,Falsistrellus_mordax,DD
Chiroptera,Falsistrellus_petersi,DD
Chiroptera,Falsistrellus_tasmaniensis,LC
Carnivora,Felis_bieti,VU
Carnivora,Felis_chaus,LC
Carnivora,Felis_margarita,LC
Carnivora,Felis_nigripes,VU
Carnivora,Felis_silvestris,LC
Rodentia,Felovia_vae,DD
Cetartiodactyla,Feresa_attenuata,DD
Eulipotyphla,Feroculus_feroculus,EN
Carnivora,Fossa_fossana,VU
Rodentia,Fukomys_anselli,NT
Rodentia,Fukomys_bocagei,LC
Rodentia,Fukomys_damarensis,LC
Rodentia,Fukomys_darlingi,LC
Rodentia,Fukomys_foxi,DD
Rodentia,Fukomys_kafuensis,VU
Rodentia,Fukomys_mechowi,LC
Rodentia,Fukomys_ochraceocinereus,LC
Rodentia,Fukomys_zechi,LC
Rodentia,Funambulus_layardi,VU
Rodentia,Funambulus_palmarum,LC
Rodentia,Funambulus_pennantii,LC
Rodentia,Funambulus_sublineatus,VU
Rodentia,Funambulus_tristriatus,LC
Rodentia,Funisciurus_anerythrus,LC
Rodentia,Funisciurus_bayonii,DD
Rodentia,Funisciurus_carruthersi,LC
Rodentia,Funisciurus_congicus,LC
Rodentia,Funisciurus_duchaillui,DD
Rodentia,Funisciurus_isabella,LC
Rodentia,Funisciurus_lemniscatus,LC
Rodentia,Funisciurus_leucogenys,LC
Rodentia,Funisciurus_pyrropus,LC
Rodentia,Funisciurus_substriatus,DD
Chiroptera,Furipterus_horrens,LC
Primates,Galago_gallarum,LC
Primates,Galago_matschiei,LC
Primates,Galago_moholi,LC
Primates,Galago_senegalensis,LC
Primates,Galagoides_cocos,LC
Primates,Galagoides_demidoff,LC
Primates,Galagoides_granti,LC
Primates,Galagoides_orinus,NT
Primates,Galagoides_rondoensis,CR
Primates,Galagoides_thomasi,LC
Primates,Galagoides_zanzibaricus,LC
Rodentia,Galea_comes,DD
Rodentia,Galea_flavidens,LC
Rodentia,Galea_leucoblephara,LC
Rodentia,Galea_musteloides,DD
Rodentia,Galea_spixii,LC
Eulipotyphla,Galemys_pyrenaicus,VU
Rodentia,Galenomys_garleppi,DD
Dermoptera,Galeopterus_variegatus,LC
Carnivora,Galictis_cuja,LC
Carnivora,Galictis_vittata,LC
Carnivora,Galidia_elegans,LC
Carnivora,Galidictis_fasciata,VU
Carnivora,Galidictis_grandidieri,EN
Cetartiodactyla,Gazella_atlantica,DD
Cetartiodactyla,Gazella_bennettii,LC
Cetartiodactyla,Gazella_bilkis,EX
Cetartiodactyla,Gazella_cuvieri,VU
Cetartiodactyla,Gazella_dorcas,VU
Cetartiodactyla,Gazella_gazella,VU
Cetartiodactyla,Gazella_leptoceros,EN
Cetartiodactyla,Gazella_marica,VU
Cetartiodactyla,Gazella_saudiya,EX
Cetartiodactyla,Gazella_spekei,EN
Cetartiodactyla,Gazella_subgutturosa,VU
Cetartiodactyla,Gazella_tingitana,DD
Carnivora,Genetta_abyssinica,DD
Carnivora,Genetta_angolensis,LC
Carnivora,Genetta_bourloni,VU
Carnivora,Genetta_cristata,VU
Carnivora,Genetta_genetta,LC
Carnivora,Genetta_johnstoni,NT
Carnivora,Genetta_maculata,LC
Carnivora,Genetta_pardina,LC
Carnivora,Genetta_piscivora,NT
Carnivora,Genetta_poensis,DD
Carnivora,Genetta_servalina,LC
Carnivora,Genetta_thierryi,LC
Carnivora,Genetta_tigrina,LC
Carnivora,Genetta_victoriae,LC
Rodentia,Geocapromys_brownii,VU
Rodentia,Geocapromys_columbianus,EX
Rodentia,Geocapromys_ingrahami,VU
Rodentia,Geocapromys_spA,DD
Rodentia,Geocapromys_thoracatus,EX
Afrosoricida,Geogale_aurita,LC
Rodentia,Geomys_arenarius,NT
Rodentia,Geomys_attwateri,LC
Rodentia,Geomys_breviceps,LC
Rodentia,Geomys_bursarius,LC
Rodentia,Geomys_knoxjonesi,LC
Rodentia,Geomys_personatus,LC
Rodentia,Geomys_pinetis,LC
Rodentia,Geomys_texensis,LC
Rodentia,Geomys_tropicalis,CR
Rodentia,Georychus_capensis,LC
Rodentia,Geoxus_valdivianus,LC
Rodentia,Gerbilliscus_afra,LC
Rodentia,Gerbilliscus_boehmi,LC
Rodentia,Gerbilliscus_brantsii,LC
Rodentia,Gerbilliscus_gambiana,LC
Rodentia,Gerbilliscus_guineae,LC
Rodentia,Gerbilliscus_inclusus,LC
Rodentia,Gerbilliscus_kempi,LC
Rodentia,Gerbilliscus_leucogaster,LC
Rodentia,Gerbilliscus_nigricaudus,LC
Rodentia,Gerbilliscus_phillipsi,LC
Rodentia,Gerbilliscus_robustus,LC
Rodentia,Gerbilliscus_validus,LC
Rodentia,Gerbillurus_paeba,LC
Rodentia,Gerbillurus_setzeri,LC
Rodentia,Gerbillurus_tytonis,LC
Rodentia,Gerbillurus_vallinus,LC
Rodentia,Gerbillus_acticola,DD
Rodentia,Gerbillus_agag,DD
Rodentia,Gerbillus_amoenus,LC
Rodentia,Gerbillus_andersoni,LC
Rodentia,Gerbillus_aquilus,LC
Rodentia,Gerbillus_bottai,DD
Rodentia,Gerbillus_brockmani,DD
Rodentia,Gerbillus_burtoni,DD
Rodentia,Gerbillus_campestris,LC
Rodentia,Gerbillus_cheesmani,LC
Rodentia,Gerbillus_cosensis,DD
Rodentia,Gerbillus_dasyurus,LC
Rodentia,Gerbillus_dunni,LC
Rodentia,Gerbillus_famulus,LC
Rodentia,Gerbillus_floweri,LC
Rodentia,Gerbillus_gerbillus,LC
Rodentia,Gerbillus_gleadowi,LC
Rodentia,Gerbillus_grobbeni,DD
Rodentia,Gerbillus_harwoodi,LC
Rodentia,Gerbillus_henleyi,LC
Rodentia,Gerbillus_hesperinus,EN
Rodentia,Gerbillus_hoogstraali,VU
Rodentia,Gerbillus_jamesi,DD
Rodentia,Gerbillus_juliani,LC
Rodentia,Gerbillus_latastei,LC
Rodentia,Gerbillus_lowei,DD
Rodentia,Gerbillus_mackillingini,LC
Rodentia,Gerbillus_maghrebi,LC
Rodentia,Gerbillus_mesopotamiae,LC
Rodentia,Gerbillus_muriculus,DD
Rodentia,Gerbillus_nancillus,DD
Rodentia,Gerbillus_nanus,LC
Rodentia,Gerbillus_nigeriae,LC
Rodentia,Gerbillus_occiduus,DD
Rodentia,Gerbillus_percivali,DD
Rodentia,Gerbillus_perpallidus,LC
Rodentia,Gerbillus_poecilops,LC
Rodentia,Gerbillus_principulus,DD
Rodentia,Gerbillus_pulvinatus,LC
Rodentia,Gerbillus_pusillus,LC
Rodentia,Gerbillus_pyramidum,LC
Rodentia,Gerbillus_rosalinda,LC
Rodentia,Gerbillus_rupicola,LC
Rodentia,Gerbillus_simoni,LC
Rodentia,Gerbillus_somalicus,DD
Rodentia,Gerbillus_stigmonyx,DD
Rodentia,Gerbillus_tarabuli,LC
Rodentia,Gerbillus_watersi,LC
Cetartiodactyla,Giraffa_camelopardalis,VU
Rodentia,Glaucomys_sabrinus,LC
Rodentia,Glaucomys_volans,LC
Chiroptera,Glauconycteris_alboguttata,LC
Chiroptera,Glauconycteris_argentata,LC
Chiroptera,Glauconycteris_beatrix,LC
Chiroptera,Glauconycteris_curryae,DD
Chiroptera,Glauconycteris_egeria,DD
Chiroptera,Glauconycteris_gleni,DD
Chiroptera,Glauconycteris_humeralis,DD
Chiroptera,Glauconycteris_kenyacola,DD
Chiroptera,Glauconycteris_machadoi,DD
Chiroptera,Glauconycteris_poensis,LC
Chiroptera,Glauconycteris_superba,LC
Chiroptera,Glauconycteris_variegata,LC
Didelphimorphia,Glironia_venusta,LC
Rodentia,Glirulus_japonicus,LC
Rodentia,Glis_glis,LC
Chiroptera,Glischropus_javanus,DD
Chiroptera,Glischropus_tylopus,LC
Cetartiodactyla,Globicephala_macrorhynchus,DD
Cetartiodactyla,Globicephala_melas,DD
Chiroptera,Glossophaga_commissarisi,LC
Chiroptera,Glossophaga_leachii,LC
Chiroptera,Glossophaga_longirostris,DD
Chiroptera,Glossophaga_morenoi,LC
Chiroptera,Glossophaga_soricina,LC
Pilosa,Glossotherium_robustum,DD
Chiroptera,Glyphonycteris_behnii,DD
Chiroptera,Glyphonycteris_daviesi,LC
Chiroptera,Glyphonycteris_sylvestris,LC
Rodentia,Glyphotes_simus,DD
Cingulata,Glyptodon_clavipes,DD
Cingulata,Glyptodon_reticulatus,DD
Cingulata,Glyptotherium_cylindricum,DD
Cingulata,Glyptotherium_floridanum,DD
Rodentia,Golunda_ellioti,LC
Primates,Gorilla_beringei,CR
Primates,Gorilla_gorilla,CR
Didelphimorphia,Gracilinanus_aceramarcae,LC
Didelphimorphia,Gracilinanus_agilis,LC
Didelphimorphia,Gracilinanus_dryas,LC
Didelphimorphia,Gracilinanus_emiliae,DD
Didelphimorphia,Gracilinanus_marica,LC
Didelphimorphia,Gracilinanus_microtarsus,LC
Rodentia,Grammomys_aridulus,DD
Rodentia,Grammomys_buntingi,DD
Rodentia,Grammomys_caniceps,DD
Rodentia,Grammomys_cometes,LC
Rodentia,Grammomys_dolichurus,LC
Rodentia,Grammomys_dryas,NT
Rodentia,Grammomys_gigas,EN
Rodentia,Grammomys_ibeanus,LC
Rodentia,Grammomys_kuru,LC
Rodentia,Grammomys_macmillani,LC
Rodentia,Grammomys_minnae,VU
Rodentia,Grammomys_selousi,LC
Cetartiodactyla,Grampus_griseus,LC
Rodentia,Graomys_centralis,DD
Rodentia,Graomys_domorum,LC
Rodentia,Graomys_edithae,DD
Rodentia,Graomys_griseoflavus,LC
Rodentia,Graphiurus_angolensis,DD
Rodentia,Graphiurus_christyi,LC
Rodentia,Graphiurus_crassicaudatus,DD
Rodentia,Graphiurus_johnstoni,DD
Rodentia,Graphiurus_kelleni,LC
Rodentia,Graphiurus_lorraineus,LC
Rodentia,Graphiurus_microtis,LC
Rodentia,Graphiurus_monardi,DD
Rodentia,Graphiurus_murinus,LC
Rodentia,Graphiurus_nagtglasii,LC
Rodentia,Graphiurus_ocularis,LC
Rodentia,Graphiurus_platyops,LC
Rodentia,Graphiurus_rupicola,LC
Rodentia,Graphiurus_surdus,DD
Carnivora,Gulo_gulo,LC
Diprotodontia,Gymnobelideus_leadbeateri,CR
Rodentia,Gymnuromys_roberti,LC
Rodentia,Habromys_chinanteco,CR
Rodentia,Habromys_delicatulus,CR
Rodentia,Habromys_ixtlani,CR
Rodentia,Habromys_lepturus,CR
Rodentia,Habromys_lophurus,NT
Rodentia,Habromys_schmidlyi,CR
Rodentia,Habromys_simulatus,EN
Rodentia,Hadromys_humei,EN
Rodentia,Hadromys_yunnanensis,DD
Primates,Hadropithecus_stenognathus,DD
Rodentia,Haeromys_margarettae,DD
Rodentia,Haeromys_minahassae,VU
Rodentia,Haeromys_pusillus,VU
Carnivora,Halichoerus_grypus,LC
Rodentia,Handleyomys_alfaroi,LC
Rodentia,Handleyomys_chapmani,LC
Rodentia,Handleyomys_fuscatus,LC
Rodentia,Handleyomys_intectus,LC
Rodentia,Handleyomys_melanotis,LC
Rodentia,Handleyomys_rhabdops,VU
Rodentia,Handleyomys_rostratus,LC
Rodentia,Handleyomys_saturatior,NT
Primates,Hapalemur_alaotrensis,CR
Primates,Hapalemur_aureus,CR
Primates,Hapalemur_griseus,VU
Primates,Hapalemur_meridionalis,VU
Primates,Hapalemur_occidentalis,VU
Rodentia,Hapalomys_delacouri,VU
Rodentia,Hapalomys_longicaudatus,EN
Cetartiodactyla,Haploidoceros_mediterraneus,DD
Chiroptera,Haplonycteris_fischeri,LC
Chiroptera,Harpiocephalus_harpia,LC
Chiroptera,Harpiola_grisea,DD
Chiroptera,Harpiola_isodon,DD
Chiroptera,Harpyionycteris_celebensis,VU
Chiroptera,Harpyionycteris_whiteheadi,LC
Rodentia,Heimyscus_fumosus,LC
Carnivora,Helarctos_malayanus,VU
Rodentia,Heliophobius_argenteocinereus,LC
Rodentia,Heliosciurus_gambianus,LC
Rodentia,Heliosciurus_mutabilis,LC
Rodentia,Heliosciurus_punctatus,DD
Rodentia,Heliosciurus_rufobrachium,LC
Rodentia,Heliosciurus_ruwenzorii,LC
Rodentia,Heliosciurus_undulatus,DD
Carnivora,Helogale_hirtula,LC
Carnivora,Helogale_parvula,LC
Cetartiodactyla,Hemiauchenia_macrocephala,DD
Cetartiodactyla,Hemiauchenia_paradoxa,DD
Diprotodontia,Hemibelideus_lemuroides,NT
Afrosoricida,Hemicentetes_nigriceps,LC
Afrosoricida,Hemicentetes_semispinosus,LC
Eulipotyphla,Hemiechinus_auritus,LC
Eulipotyphla,Hemiechinus_collaris,LC
Carnivora,Hemigalus_derbyanus,NT
Cetartiodactyla,Hemitragus_cedrensis,DD
Cetartiodactyla,Hemitragus_jemlahicus,NT
Carnivora,Herpailurus_yagouaroundi,LC
Carnivora,Herpestes_auropunctatus,LC
Carnivora,Herpestes_brachyurus,NT
Carnivora,Herpestes_edwardsii,LC
Carnivora,Herpestes_flavescens,LC
Carnivora,Herpestes_fuscus,LC
Carnivora,Herpestes_ichneumon,LC
Carnivora,Herpestes_javanicus,LC
Carnivora,Herpestes_naso,LC
Carnivora,Herpestes_ochraceus,LC
Carnivora,Herpestes_pulverulentus,LC
Carnivora,Herpestes_sanguineus,LC
Carnivora,Herpestes_semitorquatus,NT
